,weight_class_col_0,weight_class_col_1,weight_class_col_2,weight_class_col_3,weight_class_col_4,weight_class_col_5,weight_class_col_6,weight_class_col_7,fighter1,fighter2,winner,stance_col_0_fighter1,stance_col_1_fighter1,stance_col_2_fighter1,stance_col_3_fighter1,stance_col_4_fighter1,stance_col_5_fighter1,stance_col_6_fighter1,stance_col_7_fighter1,height_fighter1,weight_fighter1,reach_fighter1,wins_fighter1,losses_fighter1,draws_fighter1,SLpM_fighter1,Str_Acc_fighter1,SApM_fighter1,Str_Dep_fighter1,TD_Avg_fighter1,TD_Acc_fighter1,TD_Def_fighter1,Sub_Avg_fighter1,stance_col_0_fighter2,stance_col_1_fighter2,stance_col_2_fighter2,stance_col_3_fighter2,stance_col_4_fighter2,stance_col_5_fighter2,stance_col_6_fighter2,stance_col_7_fighter2,height_fighter2,weight_fighter2,reach_fighter2,wins_fighter2,losses_fighter2,draws_fighter2,SLpM_fighter2,Str_Acc_fighter2,SApM_fighter2,Str_Dep_fighter2,TD_Avg_fighter2,TD_Acc_fighter2,TD_Def_fighter2,Sub_Avg_fighter2,winner_en
1466,0,0,0,0,0,0,1,0,Paige VanZant,Bec Rawlings,Paige VanZant,1,0,0,0,0,0,0,0,162.56,115,165.1,8,4,0,3.4,52,2.63,43,1.31,33,35,1.0,1,0,0,0,0,0,0,0,167.64000000000001,125,162.56,7,8,0,4.48,42,5.66,57,0.71,40,68,0.4,0
1467,0,0,1,0,0,0,0,0,Jim Miller,Joe Lauzon,Jim Miller,0,1,0,0,0,0,0,0,172.72,155,180.34,31,13,0,2.78,40,2.89,59,1.77,42,47,2.0,1,0,0,0,0,0,0,0,177.8,155,180.34,27,16,0,2.74,38,5.39,54,2.34,45,54,2.1,0
1468,0,0,0,0,0,0,1,0,Sam Alvey,Kevin Casey,Sam Alvey,0,1,0,0,0,0,0,0,187.96,205,190.5,33,13,0,3.05,44,3.2,55,0.09,16,82,0.1,0,1,0,0,0,0,0,0,180.34,185,195.58,9,5,1,2.27,53,3.76,46,0.79,22,27,0.4,0
1469,0,0,0,0,1,0,0,0,Kyle Bochniak,Enrique Barzola,Kyle Bochniak,1,0,0,0,0,0,0,0,170.18,145,177.8,8,4,0,2.6,32,4.73,58,1.17,18,62,0.0,1,0,0,0,0,0,0,0,170.18,145,177.8,17,4,1,3.77,41,2.93,69,5.0,47,80,0.2,0
1470,0,0,0,0,0,0,1,0,Alessio Di Chirico,Garreth McLellan,Alessio Di Chirico,1,0,0,0,0,0,0,0,182.88,185,187.96,12,3,0,3.37,44,3.14,60,2.38,55,80,0.0,0,1,0,0,0,0,0,0,185.42,185,182.88,13,6,0,3.56,54,2.94,45,1.15,22,34,0.9,0
1471,0,0,1,0,0,0,0,0,Felipe Silva,Shane Campbell,Felipe Silva,1,0,0,0,0,0,0,0,182.88,155,195.58,8,2,0,5.4,50,1.8,59,1.0,100,71,0.0,1,0,0,0,0,0,0,0,182.88,155,180.34,12,6,0,3.99,59,3.19,55,1.36,28,82,0.0,0
1472,0,0,1,0,0,0,0,0,Chad Laprise,Thibault Gouti,Chad Laprise,1,0,0,0,0,0,0,0,177.8,170,180.34,14,4,0,4.78,42,3.59,65,1.05,54,78,0.0,1,0,0,0,0,0,0,0,177.8,155,182.88,12,5,0,3.68,34,5.64,50,1.23,80,83,0.3,0
1473,0,0,1,0,0,0,0,0,Jeremy Kennedy,Alessandro Ricci,Jeremy Kennedy,1,0,0,0,0,0,0,0,180.34,145,180.34,11,1,0,2.22,46,2.58,47,5.73,52,66,0.0,1,0,0,0,0,0,0,0,180.34,155,175.26,10,5,0,2.48,41,2.53,64,0.0,0,64,0.0,0
1474,0,0,1,0,0,0,0,0,Conor McGregor,Nate Diaz,Conor McGregor,0,1,0,0,0,0,0,0,175.26,155,187.96,21,4,0,5.27,48,4.43,55,0.75,62,70,0.0,0,1,0,0,0,0,0,0,182.88,170,193.04,21,11,0,4.71,45,3.61,54,1.25,31,42,1.5,0
1475,0,0,0,0,0,0,1,0,Anthony Johnson,Glover Teixeira,Anthony Johnson,1,0,0,0,0,0,0,0,187.96,205,198.12,22,6,0,3.25,47,1.83,60,2.43,57,77,0.6,1,0,0,0,0,0,0,0,187.96,205,193.04,29,7,0,3.46,43,3.91,54,2.09,40,60,0.9,0
1476,0,0,1,0,0,0,0,0,Rick Story,Donald Cerrone,Donald Cerrone,0,1,0,0,0,0,0,0,175.26,170,180.34,19,9,0,3.8,41,2.17,62,2.53,48,63,0.9,1,0,0,0,0,0,0,0,185.42,155,185.42000000000002,36,12,0,4.35,46,4.18,54,1.22,36,73,1.3,1
1477,0,0,1,0,0,0,0,0,Hyun Gyu Lim,Mike Perry,Mike Perry,1,0,0,0,0,0,0,0,190.5,170,195.58,13,7,1,4.45,41,5.07,51,0.23,100,73,0.2,1,0,0,0,0,0,0,0,177.8,170,180.34,13,5,0,4.28,47,4.43,58,0.62,41,70,0.0,1
1478,0,0,1,0,0,0,0,0,Sabah Homasi,Tim Means,Tim Means,1,0,0,0,0,0,0,0,182.88,170,182.88,11,8,0,4.98,48,6.91,47,2.8,50,66,0.0,1,0,0,0,0,0,0,0,187.96,170,190.5,28,11,1,4.82,45,3.31,62,0.88,52,63,0.2,1
1479,0,0,0,1,0,0,0,0,Takeya Mizugaki,Cody Garbrandt,Cody Garbrandt,1,0,0,0,0,0,0,0,170.18,135,172.72,21,11,2,3.37,37,3.27,57,1.46,57,70,0.1,1,0,0,0,0,0,0,0,172.72,135,165.1,11,3,0,3.53,37,3.53,64,0.94,33,100,0.0,1
1480,0,0,0,0,0,1,0,0,Elizabeth Phillips,Raquel Pennington,Raquel Pennington,1,0,0,0,0,0,0,0,167.64000000000001,135,165.1,5,4,0,2.6,33,3.07,58,0.75,25,53,0.2,1,0,0,0,0,0,0,0,170.18,135,170.18,10,8,0,3.39,45,3.33,64,1.14,26,64,0.9,1
1481,0,0,0,0,1,0,0,0,Chris Avila,Artem Lobov,Artem Lobov,1,0,0,0,0,0,0,0,177.8,145,182.88,5,4,0,2.37,30,4.17,48,0.0,0,46,0.0,0,1,0,0,0,0,0,0,175.26,145,165.1,14,15,1,3.52,41,4.82,50,0.39,25,52,0.0,1
1482,0,0,0,0,0,0,1,0,Randa Markos,Cortney Casey,Cortney Casey,1,0,0,0,0,0,0,0,162.56,115,160.02,9,8,1,2.8,39,3.13,61,1.51,28,55,0.3,1,0,0,0,0,0,0,0,170.18,115,170.18,8,7,0,4.8,38,4.73,53,0.35,30,38,0.5,1
1483,0,0,1,0,0,0,0,0,Neil Magny,Lorenz Larkin,Lorenz Larkin,1,0,0,0,0,0,0,0,190.5,170,203.2,21,8,0,3.86,46,2.22,56,2.62,46,60,0.3,1,0,0,0,0,0,0,0,180.34,170,182.88,18,5,0,3.53,46,2.74,63,0.27,42,79,0.1,1
1484,0,0,1,0,0,0,0,0,Max Griffin,Colby Covington,Colby Covington,1,0,0,0,0,0,0,0,180.34,170,193.04,15,6,0,4.08,50,3.89,52,1.53,47,61,0.7,1,0,0,0,0,0,0,0,180.34,170,182.88,15,1,0,3.9,37,2.35,56,5.69,51,78,0.2,1
1485,0,0,0,0,0,0,1,0,Alberto Uda,Marvin Vettori,Marvin Vettori,1,0,0,0,0,0,0,0,190.5,185,195.58,9,2,0,1.79,52,3.49,45,2.83,50,66,0.0,0,1,0,0,0,0,0,0,182.88,185,187.96,13,4,1,3.75,42,2.89,63,1.7,45,79,0.8,1
1486,0,0,0,0,1,0,0,0,Alex Caceres,Yair Rodriguez,Yair Rodriguez,0,1,0,0,0,0,0,0,177.8,145,185.42000000000002,15,12,0,3.98,48,2.86,64,0.53,75,58,0.8,1,0,0,0,0,0,0,0,180.34,145,180.34,12,2,0,4.06,43,3.11,58,1.02,33,68,1.0,1
1487,0,0,0,0,1,0,0,0,Rony Jason,Dennis Bermudez,Dennis Bermudez,1,0,0,0,0,0,0,0,170.18,145,177.8,15,7,0,2.04,44,3.14,53,0.59,30,36,0.8,1,0,0,0,0,0,0,0,167.64000000000001,155,167.64000000000001,18,9,0,4.42,46,3.07,59,3.89,40,82,1.1,1
1488,0,0,0,0,0,0,1,0,Chris Camozzi,Thales Leites,Thales Leites,1,0,0,0,0,0,0,0,187.96,185,193.04,24,13,0,3.57,44,2.96,56,0.27,19,57,0.5,1,0,0,0,0,0,0,0,185.42,185,198.12,28,9,0,2.13,40,2.99,52,2.1,27,30,1.1,1
1489,0,0,1,0,0,0,0,0,Zak Cummings,Santiago Ponzinibbio,Santiago Ponzinibbio,0,1,0,0,0,0,0,0,182.88,185,190.5,23,6,0,2.63,32,2.87,52,0.84,28,66,0.8,1,0,0,0,0,0,0,0,182.88,170,185.42000000000002,28,3,0,4.27,39,4.02,64,0.54,44,60,0.0,1
1490,0,0,0,0,0,0,1,0,Joe Gigliotti,Trevor Smith,Trevor Smith,1,0,0,0,0,0,0,0,180.34,185,175.26,7,2,0,1.04,39,2.92,45,1.56,100,50,0.8,1,0,0,0,0,0,0,0,190.5,185,190.5,15,9,0,3.34,57,3.02,51,1.86,32,62,0.8,1
1491,0,0,0,0,0,0,1,0,Danielle Taylor,Maryna Moroz,Maryna Moroz,1,0,0,0,0,0,0,0,152.4,115,152.4,9,4,0,2.75,29,3.31,71,0.2,20,70,0.2,1,0,0,0,0,0,0,0,170.18,125,170.18,9,3,0,3.25,25,3.87,55,0.33,14,47,0.5,1
1492,0,0,1,0,0,0,0,0,Dominique Steele,Court McGee,Court McGee,1,0,0,0,0,0,0,0,177.8,170,187.96,14,9,0,2.32,49,2.42,50,2.95,42,76,0.0,1,0,0,0,0,0,0,0,180.34,170,190.5,20,8,0,4.69,35,3.5,63,1.84,22,66,0.4,1
1493,0,0,1,0,0,0,0,0,Viktor Pesta,Marcin Tybura,Marcin Tybura,1,0,0,0,0,0,0,0,190.5,240,195.58,10,4,0,1.58,36,2.54,56,3.29,28,100,0.0,1,0,0,0,0,0,0,0,190.5,249,198.12,17,5,0,3.59,51,3.09,52,1.49,61,81,0.1,1
1494,0,0,1,0,0,0,0,0,Jason Novelli,David Teymur,David Teymur,1,0,0,0,0,0,0,0,182.88,155,190.5,11,3,1,1.73,24,3.55,66,0.7,33,100,0.0,0,1,0,0,0,0,0,0,175.26,155,185.42000000000002,8,2,0,4.69,43,3.53,55,0.94,33,77,0.0,1
1495,0,0,0,0,1,0,0,0,Horacio Gutierrez,Teruto Ishihara,Teruto Ishihara,1,0,0,0,0,0,0,0,177.8,145,175.26,3,3,0,0.86,26,2.91,46,0.0,0,50,0.0,0,1,0,0,0,0,0,0,170.18,135,175.26,11,7,2,3.26,44,3.63,53,0.5,16,30,0.0,1
1496,0,0,0,0,1,0,0,0,Tatsuya Kawajiri,Cub Swanson,Cub Swanson,1,0,0,0,0,0,0,0,170.18,145,175.26,35,10,2,2.04,44,2.01,50,3.63,48,63,1.1,1,0,0,0,0,0,0,0,172.72,145,177.8,25,11,0,4.38,49,3.55,61,1.12,50,60,0.5,1
1497,0,0,1,0,0,0,0,0,Chase Sherman,Justin Ledet,Justin Ledet,1,0,0,0,0,0,0,0,193.04,250,198.12,11,6,0,5.81,43,5.76,51,0.0,0,77,0.0,1,0,0,0,0,0,0,0,193.04,205,203.2,9,2,0,3.45,41,4.46,48,0.32,50,40,0.3,1
1498,0,0,1,0,0,0,0,0,Robbie Lawler,Tyron Woodley,Tyron Woodley,0,1,0,0,0,0,0,0,180.34,170,187.96,28,14,0,3.57,45,4.16,60,0.71,66,65,0.0,1,0,0,0,0,0,0,0,175.26,170,187.96,19,4,1,2.5,49,2.58,57,1.21,41,92,0.5,1
1499,0,0,0,0,0,0,1,0,Rose Namajunas,Karolina Kowalkiewicz,Karolina Kowalkiewicz,1,0,0,0,0,0,0,0,165.1,115,165.1,9,4,0,3.95,42,3.88,59,2.17,55,46,0.9,1,0,0,0,0,0,0,0,160.02,115,162.56,13,5,0,5.57,39,5.58,57,0.11,14,83,0.0,1
1500,0,0,1,0,0,0,0,0,Matt Brown,Jake Ellenberger,Jake Ellenberger,1,0,0,0,0,0,0,0,182.88,170,190.5,23,16,0,3.78,53,2.64,56,1.57,46,63,1.6,1,0,0,0,0,0,0,0,175.26,170,180.34,31,15,0,2.47,39,2.83,60,2.04,47,86,0.4,1
1501,0,0,0,1,0,0,0,0,Francisco Rivera,Erik Perez,Erik Perez,1,0,0,0,0,0,0,0,172.72,135,172.72,11,7,0,4.07,41,3.16,68,1.01,63,68,0.6,1,0,0,0,0,0,0,0,172.72,135,172.72,17,6,0,3.16,40,2.09,66,3.16,55,69,0.2,1
1502,0,0,0,0,0,0,1,0,Ryan Benoit,Fredy Serrano,Ryan Benoit,1,0,0,0,0,0,0,0,165.1,125,172.72,10,5,0,2.38,36,3.2,59,0.24,20,62,0.2,1,0,0,0,0,0,0,0,160.02,125,165.1,3,2,0,1.58,26,1.89,61,2.84,25,84,0.0,0
1503,0,0,0,0,0,0,1,0,Nikita Krylov,Ed Herman,Nikita Krylov,1,0,0,0,0,0,0,0,190.5,205,195.58,26,6,0,5.32,59,2.34,45,0.8,33,46,2.1,1,0,0,0,0,0,0,0,185.42,205,195.58,25,14,0,3.18,48,3.1,44,2.36,51,60,1.3,0
1504,0,0,1,0,0,0,0,0,Jorge Masvidal,Ross Pearson,Jorge Masvidal,1,0,0,0,0,0,0,0,180.34,170,187.96,34,13,0,4.17,46,2.95,67,1.73,58,77,0.4,1,0,0,0,0,0,0,0,172.72,155,175.26,22,16,0,3.68,40,4.09,62,0.74,35,75,0.0,0
1505,0,0,1,0,0,0,0,0,Anthony Hamilton,Damian Grabowski,Anthony Hamilton,1,0,0,0,0,0,0,0,195.57999999999998,260,193.04,15,9,0,3.91,65,3.02,45,2.62,42,78,0.0,1,0,0,0,0,0,0,0,185.42,241,190.5,20,5,0,4.0,36,7.65,51,0.0,0,0,0.0,0
1506,0,0,0,0,0,0,1,0,Wilson Reis,Hector Sandoval,Wilson Reis,0,1,0,0,0,0,0,0,162.56,125,165.1,23,10,0,1.83,29,3.04,55,5.15,42,47,0.6,1,0,0,0,0,0,0,0,157.48000000000002,125,162.56,14,4,0,3.31,52,2.33,65,3.49,25,71,1.4,0
1507,0,0,1,0,0,0,0,0,Michael Graves,Bojan Velickovic,Michael Graves,1,0,0,0,0,0,0,0,177.8,170,180.34,6,0,1,1.25,54,1.47,58,4.8,52,66,0.4,0,1,0,0,0,0,0,0,182.88,170,193.04,15,6,1,2.18,34,2.31,57,0.67,25,55,0.5,0
1508,0,0,1,0,0,0,0,0,Damien Brown,Cesar Arzamendia,Damien Brown,1,0,0,0,0,0,0,0,177.8,155,172.72,17,12,0,3.66,38,4.86,50,0.68,27,53,0.7,1,0,0,0,0,0,0,0,180.34,155,180.34,7,4,0,5.37,45,5.2,56,7.32,75,0,2.4,0
1509,0,0,0,0,0,1,0,0,Valentina Shevchenko,Holly Holm,Valentina Shevchenko,0,1,0,0,0,0,0,0,165.1,125,167.64000000000001,18,3,0,3.02,49,2.16,62,1.94,51,77,0.4,0,1,0,0,0,0,0,0,172.72,135,175.26,12,5,0,2.82,34,2.83,57,0.55,31,79,0.1,0
1510,0,0,1,0,0,0,0,0,Edson Barboza,Gilbert Melendez,Edson Barboza,1,0,0,0,0,0,0,0,180.34,155,190.5,20,7,0,4.01,42,4.18,60,0.46,46,80,0.1,1,0,0,0,0,0,0,0,175.26,145,185.42000000000002,22,8,0,3.44,33,2.53,63,1.64,41,71,0.2,0
1511,0,0,1,0,0,0,0,0,Francis Ngannou,Bojan Mihajlovic,Francis Ngannou,1,0,0,0,0,0,0,0,193.04,250,210.82,14,3,0,2.15,37,1.97,48,0.0,0,71,0.5,1,0,0,0,0,0,0,0,180.34,205,185.42000000000002,10,6,0,1.23,35,5.95,47,0.0,0,33,0.0,0
1512,0,0,0,0,0,0,1,0,Felice Herrig,Kailin Curran,Felice Herrig,1,0,0,0,0,0,0,0,162.56,115,165.1,14,8,0,3.69,36,4.89,50,1.2,30,76,0.9,1,0,0,0,0,0,0,0,162.56,115,165.1,4,6,0,3.89,43,4.75,53,2.0,57,61,0.6,0
1513,0,0,0,1,0,0,0,0,Eddie Wineland,Frankie Saenz,Eddie Wineland,1,0,0,0,0,0,0,0,170.18,135,175.26,24,13,1,3.41,29,3.51,70,0.28,28,86,0.1,1,0,0,0,0,0,0,0,167.64000000000001,135,167.64000000000001,13,6,0,3.97,46,3.15,54,1.77,32,62,0.1,0
1514,0,0,0,0,1,0,0,0,Darren Elkins,Godofredo Pepey,Darren Elkins,1,0,0,0,0,0,0,0,177.8,145,180.34,25,8,0,3.27,36,2.8,53,2.52,35,58,1.3,1,0,0,0,0,0,0,0,170.18,145,185.42000000000002,14,6,0,2.32,38,3.23,47,0.37,7,35,1.5,0
1515,0,0,1,0,0,0,0,0,Kamaru Usman,Alexander Yakovlev,Kamaru Usman,0,0,0,1,0,0,0,0,182.88,170,193.04,15,1,0,4.2,54,1.6,57,3.96,50,100,0.2,0,1,0,0,0,0,0,0,190.5,155,187.96,24,8,1,1.87,48,2.55,56,1.29,31,72,0.2,0
1516,0,0,1,0,0,0,0,0,Michel Prazeres,JC Cottrell,Michel Prazeres,1,0,0,0,0,0,0,0,167.64000000000001,170,170.18,26,3,0,2.44,47,2.49,58,4.11,36,50,0.6,1,0,0,0,0,0,0,0,175.26,155,180.34,17,5,0,0.79,25,2.75,45,0.79,100,50,0.0,0
1517,0,0,1,0,0,0,0,0,Alex Oliveira,James Moontasri,Alex Oliveira,1,0,0,0,0,0,0,0,180.34,170,193.04,19,7,1,3.09,51,2.27,44,2.84,37,59,0.8,0,0,0,1,0,0,0,0,177.8,170,180.34,9,5,0,2.39,48,3.86,40,0.0,0,79,0.2,0
1518,0,0,0,0,1,0,0,0,Jason Knight,Jim Alers,Jason Knight,1,0,0,0,0,0,0,0,177.8,145,180.34,20,6,0,2.95,33,3.02,51,1.31,31,47,1.7,1,0,0,0,0,0,0,0,175.26,145,180.34,13,3,0,2.9,40,4.38,56,2.26,41,80,0.3,0
1519,0,0,1,0,0,0,0,0,Luis Henrique,Dmitrii Smoliakov,Luis Henrique,1,0,0,0,0,0,0,0,187.96,243,187.96,10,5,0,1.81,43,2.22,47,3.09,36,50,1.0,0,0,0,1,0,0,0,0,187.96,253,187.96,9,3,0,1.44,42,3.81,55,0.0,0,75,0.0,0
1520,0,0,0,1,0,0,0,0,John Lineker,Michael McDonald,John Lineker,1,0,0,0,0,0,0,0,160.02,135,170.18,31,9,0,5.36,40,4.27,56,0.56,58,67,0.6,1,0,0,0,0,0,0,0,180.34,205,0.0,1,1,0,0.0,0,0.4,50,0.0,0,0,0.0,0
1521,0,0,0,1,0,0,0,0,John Lineker,Michael McDonald,John Lineker,1,0,0,0,0,0,0,0,160.02,135,170.18,31,9,0,5.36,40,4.27,56,0.56,58,67,0.6,1,0,0,0,0,0,0,0,175.26,135,177.8,17,4,0,2.69,42,2.76,57,1.09,66,52,1.4,0
1522,0,0,1,0,0,0,0,0,Tony Ferguson,Lando Vannata,Tony Ferguson,1,0,0,0,0,0,0,0,180.34,155,193.04,26,3,0,5.81,45,3.75,63,0.56,42,75,1.4,1,0,0,0,0,0,0,0,175.26,155,180.34,10,3,2,4.96,43,5.19,54,1.62,44,70,0.6,0
1523,0,0,0,0,0,0,1,0,Tim Boetsch,Josh Samman,Tim Boetsch,1,0,0,0,0,0,0,0,182.88,185,187.96,21,13,0,2.93,50,2.9,57,1.45,34,59,0.8,1,0,0,0,0,0,0,0,190.5,185,200.66,12,5,0,2.08,52,2.47,34,1.09,33,33,0.4,0
1524,0,0,1,0,0,0,0,0,Daniel Omielanczuk,Aleksei Oleinik,Daniel Omielanczuk,0,1,0,0,0,0,0,0,182.88,247,187.96,19,8,1,3.09,57,3.29,47,0.56,26,68,0.1,1,0,0,0,0,0,0,0,187.96,240,203.2,57,13,1,3.53,51,3.61,49,2.69,39,20,2.4,0
1525,0,0,1,0,0,0,0,0,Keita Nakamura,Kyle Noke,Keita Nakamura,0,1,0,0,0,0,0,0,180.34,170,185.42000000000002,34,10,2,2.23,36,3.2,58,1.65,48,63,0.3,0,1,0,0,0,0,0,0,185.42,170,193.04,22,10,1,3.23,50,2.09,64,1.53,54,66,0.8,0
1526,0,0,0,0,0,0,1,0,Louis Smolka,Ben Nguyen,Louis Smolka,1,0,0,0,0,0,0,0,175.26,135,172.72,15,6,0,3.92,45,3.37,52,1.71,34,30,2.2,0,0,0,1,0,0,0,0,165.1,125,165.1,17,8,0,3.51,40,3.01,59,0.25,33,63,1.0,0
1527,0,0,0,0,0,1,0,0,Lauren Murphy,Katlyn Chookagian,Katlyn Chookagian,1,0,0,0,0,0,0,0,165.1,125,170.18,11,4,0,3.53,38,3.59,61,0.89,28,62,0.0,1,0,0,0,0,0,0,0,175.26,125,172.72,12,2,0,4.28,32,4.68,62,0.0,0,56,0.1,1
1528,0,0,0,0,0,0,1,0,Eric Spicely,Sam Alvey,Sam Alvey,1,0,0,0,0,0,0,0,185.42,185,185.42000000000002,12,6,0,3.71,45,5.72,55,1.31,20,75,1.0,0,1,0,0,0,0,0,0,187.96,205,190.5,33,13,0,3.05,44,3.2,55,0.09,16,82,0.1,1
1529,0,0,0,0,0,0,1,0,Cristina Stanciu,Cortney Casey,Cortney Casey,1,0,0,0,0,0,0,0,160.02,115,162.56,5,2,0,2.5,50,3.07,52,0.85,100,40,1.7,1,0,0,0,0,0,0,0,170.18,115,170.18,8,7,0,4.8,38,4.73,53,0.35,30,38,0.5,1
1530,0,0,1,0,0,0,0,0,Cody Pfister,Scott Holtzman,Scott Holtzman,1,0,0,0,0,0,0,0,177.8,155,185.42000000000002,12,6,1,1.41,25,2.8,51,2.82,30,0,0.0,1,0,0,0,0,0,0,0,175.26,155,175.26,13,3,0,4.36,50,3.27,55,2.37,58,64,0.2,1
1531,0,0,0,1,0,0,0,0,Matthew Lopez,Rani Yahya,Rani Yahya,0,1,0,0,0,0,0,0,170.18,135,175.26,10,4,0,3.13,50,3.73,55,3.32,60,71,1.3,1,0,0,0,0,0,0,0,167.64000000000001,135,170.18,26,10,0,1.59,36,1.61,52,2.92,32,22,2.1,1
1532,0,0,0,0,0,0,1,0,Devin Clark,Alex Nicholson,Alex Nicholson,1,0,0,0,0,0,0,0,182.88,205,190.5,10,3,0,3.28,54,2.85,41,2.92,37,77,0.2,1,0,0,0,0,0,0,0,193.04,185,205.74,7,4,0,4.12,43,4.65,47,0.0,0,50,0.5,1
1533,0,0,0,0,0,1,0,0,Miesha Tate,Amanda Nunes,Amanda Nunes,1,0,0,0,0,0,0,0,167.64000000000001,135,165.1,18,7,0,1.93,41,2.71,50,2.06,31,52,1.6,1,0,0,0,0,0,0,0,172.72,135,175.26,18,4,0,4.62,51,2.87,56,1.73,38,80,0.6,1
1534,0,0,1,0,0,0,0,0,Mark Hunt,Brock Lesnar,Brock Lesnar,1,0,0,0,0,0,0,0,177.8,265,182.88,13,14,1,2.81,43,2.9,51,0.51,55,64,0.2,1,0,0,0,0,0,0,0,190.5,265,205.74,5,3,0,3.53,72,2.11,50,3.9,55,60,0.5,1
1535,0,0,0,0,0,0,1,0,Anderson Silva,Daniel Cormier,Daniel Cormier,0,1,0,0,0,0,0,0,187.96,185,195.58,34,10,0,3.04,62,1.98,61,0.52,77,69,0.8,1,0,0,0,0,0,0,0,180.34,235,182.88,22,2,0,4.25,52,2.75,56,1.95,44,77,0.5,1
1536,0,0,0,0,1,0,0,0,Frankie Edgar,Jose Aldo,Jose Aldo,1,0,0,0,0,0,0,0,167.64000000000001,145,172.72,22,7,1,3.6,39,2.39,69,2.36,31,65,0.3,1,0,0,0,0,0,0,0,170.18,145,177.8,28,5,0,3.45,44,3.14,65,0.67,65,92,0.2,1
1537,0,0,1,0,0,0,0,0,Travis Browne,Cain Velasquez,Cain Velasquez,1,0,0,0,0,0,0,0,198.12,255,200.66,18,7,1,2.93,41,4.31,42,1.21,68,75,0.2,1,0,0,0,0,0,0,0,185.42,240,195.58,14,3,0,6.37,57,2.33,57,5.13,45,85,0.4,1
1538,0,0,0,0,0,1,0,0,Cat Zingano,Julianna Pena,Julianna Pena,0,1,0,0,0,0,0,0,167.64000000000001,145,172.72,10,4,0,2.57,61,1.63,47,2.77,65,42,0.8,1,0,0,0,0,0,0,0,167.64000000000001,135,175.26,10,3,0,2.96,51,1.51,47,2.6,52,28,0.9,1
1539,0,0,1,0,0,0,0,0,Johny Hendricks,Kelvin Gastelum,Kelvin Gastelum,0,1,0,0,0,0,0,0,175.26,185,175.26,18,8,0,3.49,45,3.99,53,3.83,46,63,0.3,0,1,0,0,0,0,0,0,175.26,185,180.34,16,4,0,3.83,43,3.06,60,0.79,37,62,0.2,1
1540,0,0,0,1,0,0,0,0,Raphael Assuncao,TJ Dillashaw,TJ Dillashaw,1,0,0,0,0,0,0,0,165.1,135,167.64000000000001,27,7,0,3.32,41,2.35,68,1.54,38,80,0.3,1,0,0,0,0,0,0,0,167.64000000000001,125,170.18,17,4,0,5.37,41,3.03,65,1.68,37,86,1.0,1
1541,0,0,1,0,0,0,0,0,Enrique Marin,Sage Northcutt,Sage Northcutt,1,0,0,0,0,0,0,0,177.8,170,187.96,9,4,0,1.43,33,3.0,50,2.5,38,60,1.0,1,0,0,0,0,0,0,0,182.88,170,180.34,11,2,0,3.58,52,1.96,58,1.81,34,41,0.6,1
1542,0,0,1,0,0,0,0,0,Diego Sanchez,Joe Lauzon,Joe Lauzon,0,1,0,0,0,0,0,0,177.8,170,182.88,31,12,0,2.75,38,2.91,57,1.62,25,47,0.9,1,0,0,0,0,0,0,0,177.8,155,180.34,27,16,0,2.74,38,5.39,54,2.34,45,54,2.1,1
1543,0,0,0,0,0,0,1,0,Thiago Santos,Gegard Mousasi,Gegard Mousasi,1,0,0,0,0,0,0,0,187.96,205,193.04,21,7,0,4.44,47,2.19,57,0.83,40,68,0.1,1,0,0,0,0,0,0,0,187.96,185,193.04,42,6,2,3.75,50,1.21,68,1.59,60,59,1.1,1
1544,0,0,1,0,0,0,0,0,Takanori Gomi,Jim Miller,Jim Miller,0,1,0,0,0,0,0,0,170.18,155,177.8,35,14,0,3.81,41,3.52,60,1.23,65,63,0.8,0,1,0,0,0,0,0,0,172.72,155,180.34,31,13,0,2.78,40,2.89,59,1.77,42,47,2.0,1
1545,0,0,0,0,0,0,1,0,Claudia Gadelha,Joanna Jedrzejczyk,Joanna Jedrzejczyk,1,0,0,0,0,0,0,0,162.56,115,160.02,17,4,0,3.17,42,4.38,58,3.34,47,58,0.8,1,0,0,0,0,0,0,0,167.64000000000001,125,165.1,15,3,0,6.07,46,2.77,65,0.14,66,80,0.0,1
1546,0,0,0,0,0,0,1,0,Khalil Rountree Jr.,Andrew Sanchez,Andrew Sanchez,0,1,0,0,0,0,0,0,185.42,205,193.04,9,3,0,3.06,40,2.72,47,0.0,0,52,0.3,1,0,0,0,0,0,0,0,185.42,185,187.96,12,4,0,4.82,48,4.79,48,2.65,34,100,0.0,1
1547,0,0,0,0,0,0,1,0,Amanda Cooper,Tatiana Suarez,Tatiana Suarez,0,0,0,1,0,0,0,0,160.02,115,162.56,4,5,0,3.55,44,3.2,51,1.53,38,28,1.8,1,0,0,0,0,0,0,0,165.1,115,167.64000000000001,9,0,0,4.82,65,1.45,48,6.47,62,100,0.6,1
1548,0,0,1,0,0,0,0,0,Ross Pearson,Will Brooks,Will Brooks,1,0,0,0,0,0,0,0,172.72,155,175.26,22,16,0,3.68,40,4.09,62,0.74,35,75,0.0,1,0,0,0,0,0,0,0,177.8,155,182.88,18,4,0,4.26,59,2.54,56,2.08,51,82,0.3,1
