,fight_card,fight_card_url,fighter1,fighter2,weight_class,winner,method,round
1252,UFC Fight Night: Swanson vs. Ortega,http://ufcstats.com/event-details/bcd124bcd3d5be46,Alex Perez,Carls John De Tomas,Bantamweight,Alex Perez,SUBAnaconda Choke,2
1253,UFC Fight Night: Swanson vs. Ortega,http://ufcstats.com/event-details/bcd124bcd3d5be46,Frankie Saenz,Merab Dvalishvili,Bantamweight,Frankie Saenz,S-DEC,3
1254,UFC Fight Night: Swanson vs. Ortega,http://ufcstats.com/event-details/bcd124bcd3d5be46,Alejandro Perez,Iuri Alcantara,Bantamweight,Alejandro Perez,U-DEC,3
1255,UFC Fight Night: Swanson vs. Ortega,http://ufcstats.com/event-details/bcd124bcd3d5be46,Davi Ramos,Chris Gruetzemacher,Lightweight,Davi Ramos,SUBRear Naked Choke,3
1256,UFC Fight Night: Swanson vs. Ortega,http://ufcstats.com/event-details/bcd124bcd3d5be46,Trevin Giles,Antonio Braga Neto,Middleweight,Trevin Giles,KO/TKOPunches,3
1257,UFC 218: Holloway vs. Aldo 2,http://ufcstats.com/event-details/9e30f69cc0869301,Max Holloway,Jose Aldo,Featherweight,Max Holloway,KO/TKOPunches,3
1258,UFC 218: Holloway vs. Aldo 2,http://ufcstats.com/event-details/9e30f69cc0869301,Francis Ngannou,Alistair Overeem,Heavyweight,Francis Ngannou,KO/TKOPunch,1
1259,UFC 218: Holloway vs. Aldo 2,http://ufcstats.com/event-details/9e30f69cc0869301,Henry Cejudo,Sergio Pettis,Flyweight,Henry Cejudo,U-DEC,3
1260,UFC 218: Holloway vs. Aldo 2,http://ufcstats.com/event-details/9e30f69cc0869301,Eddie Alvarez,Justin Gaethje,Lightweight,Eddie Alvarez,KO/TKOKnee,3
1261,UFC 218: Holloway vs. Aldo 2,http://ufcstats.com/event-details/9e30f69cc0869301,Tecia Torres,Michelle Waterson,Women's Strawweight,Tecia Torres,U-DEC,3
1262,UFC 218: Holloway vs. Aldo 2,http://ufcstats.com/event-details/9e30f69cc0869301,Paul Felder,Charles Oliveira,Lightweight,Paul Felder,KO/TKOElbows,2
1263,UFC 218: Holloway vs. Aldo 2,http://ufcstats.com/event-details/9e30f69cc0869301,Yancy Medeiros,Alex Oliveira,Welterweight,Yancy Medeiros,KO/TKOPunches,3
1264,UFC 218: Holloway vs. Aldo 2,http://ufcstats.com/event-details/9e30f69cc0869301,David Teymur,Drakkar Klose,Lightweight,David Teymur,U-DEC,3
1265,UFC 218: Holloway vs. Aldo 2,http://ufcstats.com/event-details/9e30f69cc0869301,Felice Herrig,Cortney Casey,Women's Strawweight,Felice Herrig,S-DEC,3
1266,UFC 218: Holloway vs. Aldo 2,http://ufcstats.com/event-details/9e30f69cc0869301,Amanda Cooper,Angela Magana,Women's Strawweight,Amanda Cooper,KO/TKOPunches,2
1267,UFC 218: Holloway vs. Aldo 2,http://ufcstats.com/event-details/9e30f69cc0869301,Abdul Razak Alhassan,Sabah Homasi,Welterweight,Abdul Razak Alhassan,KO/TKOPunches,1
1268,UFC 218: Holloway vs. Aldo 2,http://ufcstats.com/event-details/9e30f69cc0869301,Dominick Reyes,Jeremy Kimball,Light Heavyweight,Dominick Reyes,SUBRear Naked Choke,1
1269,UFC 218: Holloway vs. Aldo 2,http://ufcstats.com/event-details/9e30f69cc0869301,Justin Willis,Allen Crowder,Heavyweight,Justin Willis,KO/TKOPunch,1
1270,The Ultimate Fighter: A New World Champion Finale,http://ufcstats.com/event-details/30e8b4505f5ccf92,Nicco Montano,Roxanne Modafferi,Women's Flyweight,Nicco Montano,U-DEC,5
1271,The Ultimate Fighter: A New World Champion Finale,http://ufcstats.com/event-details/30e8b4505f5ccf92,Sean O'Malley,Terrion Ware,Bantamweight,Sean O'Malley,U-DEC,3
1272,The Ultimate Fighter: A New World Champion Finale,http://ufcstats.com/event-details/30e8b4505f5ccf92,Lauren Murphy,Barb Honchak,Women's Flyweight,Lauren Murphy,S-DEC,3
1273,The Ultimate Fighter: A New World Champion Finale,http://ufcstats.com/event-details/30e8b4505f5ccf92,Gerald Meerschaert,Eric Spicely,Middleweight,Gerald Meerschaert,KO/TKOKick,2
1274,The Ultimate Fighter: A New World Champion Finale,http://ufcstats.com/event-details/30e8b4505f5ccf92,DeAnna Bennett,Melinda Fabian,Women's Flyweight,DeAnna Bennett,M-DEC,3
1275,The Ultimate Fighter: A New World Champion Finale,http://ufcstats.com/event-details/30e8b4505f5ccf92,Joe Soto,Brett Johns,Bantamweight,Brett Johns,SUBOther - Lock,1
1276,The Ultimate Fighter: A New World Champion Finale,http://ufcstats.com/event-details/30e8b4505f5ccf92,Christina Marks,Montana De La Rosa,Women's Flyweight,Montana De La Rosa,SUBArmbar,1
1277,The Ultimate Fighter: A New World Champion Finale,http://ufcstats.com/event-details/30e8b4505f5ccf92,Andrew Sanchez,Ryan Janes,Middleweight,Ryan Janes,KO/TKOPunch,3
1278,The Ultimate Fighter: A New World Champion Finale,http://ufcstats.com/event-details/30e8b4505f5ccf92,Karine Gevorgyan,Rachael Ostovich,Women's Flyweight,Rachael Ostovich,SUBArmbar,1
1279,The Ultimate Fighter: A New World Champion Finale,http://ufcstats.com/event-details/30e8b4505f5ccf92,Ariel Beck,Shana Dobson,Women's Flyweight,Shana Dobson,KO/TKOPunch,2
1280,The Ultimate Fighter: A New World Champion Finale,http://ufcstats.com/event-details/30e8b4505f5ccf92,Emily Whitmire,Gillian Robertson,Women's Flyweight,Gillian Robertson,SUBArmbar,1
1281,UFC Fight Night: Bisping vs. Gastelum,http://ufcstats.com/event-details/e7bc606d269896aa,Michael Bisping,Kelvin Gastelum,Middleweight,Kelvin Gastelum,KO/TKOPunch,1
1282,UFC Fight Night: Bisping vs. Gastelum,http://ufcstats.com/event-details/e7bc606d269896aa,Zak Ottow,Jingliang Li,Welterweight,Jingliang Li,KO/TKOPunches,1
1283,UFC Fight Night: Bisping vs. Gastelum,http://ufcstats.com/event-details/e7bc606d269896aa,Alex Caceres,Wang Guan,Featherweight,Wang Guan,S-DEC,3
1284,UFC Fight Night: Bisping vs. Gastelum,http://ufcstats.com/event-details/e7bc606d269896aa,Muslim Salikhov,Alex Garcia,Welterweight,Alex Garcia,SUBRear Naked Choke,2
1285,UFC Fight Night: Bisping vs. Gastelum,http://ufcstats.com/event-details/e7bc606d269896aa,Sheymon Moraes,Zabit Magomedsharipov,Featherweight,Zabit Magomedsharipov,SUBAnaconda Choke,3
1286,UFC Fight Night: Bisping vs. Gastelum,http://ufcstats.com/event-details/e7bc606d269896aa,Bobby Nash,Kenan Song,Welterweight,Kenan Song,KO/TKOPunches,1
1287,UFC Fight Night: Bisping vs. Gastelum,http://ufcstats.com/event-details/e7bc606d269896aa,Kailin Curran,Xiaonan Yan,Women's Strawweight,Xiaonan Yan,U-DEC,3
1288,UFC Fight Night: Bisping vs. Gastelum,http://ufcstats.com/event-details/e7bc606d269896aa,Bharat Kandare,Song Yadong,Featherweight,Song Yadong,SUBGuillotine Choke,1
1289,UFC Fight Night: Bisping vs. Gastelum,http://ufcstats.com/event-details/e7bc606d269896aa,Chase Sherman,Shamil Abdurakhimov,Heavyweight,Shamil Abdurakhimov,KO/TKOPunches,1
1290,UFC Fight Night: Bisping vs. Gastelum,http://ufcstats.com/event-details/e7bc606d269896aa,Yanan Wu,Gina Mazany,Women's Bantamweight,Gina Mazany,U-DEC,3
1291,UFC Fight Night: Bisping vs. Gastelum,http://ufcstats.com/event-details/e7bc606d269896aa,Wuliji Buren,Rolando Dy,Featherweight,Rolando Dy,U-DEC,3
1292,UFC Fight Night: Bisping vs. Gastelum,http://ufcstats.com/event-details/e7bc606d269896aa,Hu Yaozong,Cyril Asker,Heavyweight,Cyril Asker,SUBRear Naked Choke,2
1293,UFC Fight Night: Werdum vs. Tybura,http://ufcstats.com/event-details/caced97768818230,Marcin Tybura,Fabricio Werdum,Heavyweight,Fabricio Werdum,U-DEC,5
1294,UFC Fight Night: Werdum vs. Tybura,http://ufcstats.com/event-details/caced97768818230,Bec Rawlings,Jessica-Rose Clark,Women's Flyweight,Jessica-Rose Clark,S-DEC,3
1295,UFC Fight Night: Werdum vs. Tybura,http://ufcstats.com/event-details/caced97768818230,Tim Means,Belal Muhammad,Welterweight,Belal Muhammad,S-DEC,3
1296,UFC Fight Night: Werdum vs. Tybura,http://ufcstats.com/event-details/caced97768818230,Bojan Velickovic,Jake Matthews,Welterweight,Jake Matthews,S-DEC,3
1297,UFC Fight Night: Werdum vs. Tybura,http://ufcstats.com/event-details/caced97768818230,Daniel Kelly,Elias Theodorou,Middleweight,Elias Theodorou,U-DEC,3
1298,UFC Fight Night: Werdum vs. Tybura,http://ufcstats.com/event-details/caced97768818230,Shane Young,Alexander Volkanovski,Catch Weight,Alexander Volkanovski,U-DEC,3
1299,UFC Fight Night: Werdum vs. Tybura,http://ufcstats.com/event-details/caced97768818230,Ashkan Mokhtarian,Ryan Benoit,Flyweight,Ryan Benoit,KO/TKOKick,3
1300,UFC Fight Night: Werdum vs. Tybura,http://ufcstats.com/event-details/caced97768818230,Will Brooks,Nik Lentz,Lightweight,Nik Lentz,SUBGuillotine Choke,2
1301,UFC Fight Night: Werdum vs. Tybura,http://ufcstats.com/event-details/caced97768818230,Tai Tuivasa,Rashad Coulter,Heavyweight,Tai Tuivasa,KO/TKOFlying Knee,1
1302,UFC Fight Night: Werdum vs. Tybura,http://ufcstats.com/event-details/caced97768818230,Frank Camacho,Damien Brown,Lightweight,Frank Camacho,S-DEC,3
1303,UFC Fight Night: Werdum vs. Tybura,http://ufcstats.com/event-details/caced97768818230,Nadia Kassem,Alex Chambers,Women's Strawweight,Nadia Kassem,U-DEC,3
1304,UFC Fight Night: Werdum vs. Tybura,http://ufcstats.com/event-details/caced97768818230,Eric Shelton,Jenel Lausa,Flyweight,Eric Shelton,U-DEC,3
1305,UFC Fight Night: Werdum vs. Tybura,http://ufcstats.com/event-details/caced97768818230,Adam Wieczorek,Anthony Hamilton,Heavyweight,Adam Wieczorek,U-DEC,3
1306,UFC Fight Night: Poirier vs. Pettis,http://ufcstats.com/event-details/d856a0080ac09ed7,Dustin Poirier,Anthony Pettis,Lightweight,Dustin Poirier,KO/TKO,3
1307,UFC Fight Night: Poirier vs. Pettis,http://ufcstats.com/event-details/d856a0080ac09ed7,Matt Brown,Diego Sanchez,Welterweight,Matt Brown,KO/TKOElbow,1
1308,UFC Fight Night: Poirier vs. Pettis,http://ufcstats.com/event-details/d856a0080ac09ed7,Andrei Arlovski,Junior Albini,Heavyweight,Andrei Arlovski,U-DEC,3
1309,UFC Fight Night: Poirier vs. Pettis,http://ufcstats.com/event-details/d856a0080ac09ed7,Cezar Ferreira,Nate Marquardt,Middleweight,Cezar Ferreira,S-DEC,3
1310,UFC Fight Night: Poirier vs. Pettis,http://ufcstats.com/event-details/d856a0080ac09ed7,Raphael Assuncao,Matthew Lopez,Bantamweight,Raphael Assuncao,KO/TKOPunch,3
1311,UFC Fight Night: Poirier vs. Pettis,http://ufcstats.com/event-details/d856a0080ac09ed7,Clay Guida,Joe Lauzon,Lightweight,Clay Guida,KO/TKOPunch,1
1312,UFC Fight Night: Poirier vs. Pettis,http://ufcstats.com/event-details/d856a0080ac09ed7,Marlon Moraes,John Dodson,Bantamweight,Marlon Moraes,S-DEC,3
1313,UFC Fight Night: Poirier vs. Pettis,http://ufcstats.com/event-details/d856a0080ac09ed7,Tatiana Suarez,Viviane Pereira,Women's Strawweight,Tatiana Suarez,U-DEC,3
1314,UFC Fight Night: Poirier vs. Pettis,http://ufcstats.com/event-details/d856a0080ac09ed7,Sage Northcutt,Michel Quinones,Lightweight,Sage Northcutt,U-DEC,3
1315,UFC Fight Night: Poirier vs. Pettis,http://ufcstats.com/event-details/d856a0080ac09ed7,Nina Ansaroff,Angela Hill,Women's Strawweight,Nina Ansaroff,U-DEC,3
1316,UFC Fight Night: Poirier vs. Pettis,http://ufcstats.com/event-details/d856a0080ac09ed7,Sean Strickland,Court McGee,Welterweight,Sean Strickland,U-DEC,3
1317,UFC Fight Night: Poirier vs. Pettis,http://ufcstats.com/event-details/d856a0080ac09ed7,Jake Collier,Marcel Fortuna,Light Heavyweight,Jake Collier,U-DEC,3
1318,UFC Fight Night: Poirier vs. Pettis,http://ufcstats.com/event-details/d856a0080ac09ed7,Karl Roberson,Darren Stewart,Middleweight,Karl Roberson,SUBRear Naked Choke,1
1319,UFC 217: Bisping vs. St-Pierre,http://ufcstats.com/event-details/a25b71fe5e31fa97,Georges St-Pierre,Michael Bisping,Middleweight,Georges St-Pierre,SUBRear Naked Choke,3
1320,UFC 217: Bisping vs. St-Pierre,http://ufcstats.com/event-details/a25b71fe5e31fa97,TJ Dillashaw,Cody Garbrandt,Bantamweight,TJ Dillashaw,KO/TKOPunch,2
1321,UFC 217: Bisping vs. St-Pierre,http://ufcstats.com/event-details/a25b71fe5e31fa97,Rose Namajunas,Joanna Jedrzejczyk,Women's Strawweight,Rose Namajunas,KO/TKOPunch,1
1322,UFC 217: Bisping vs. St-Pierre,http://ufcstats.com/event-details/a25b71fe5e31fa97,Stephen Thompson,Jorge Masvidal,Welterweight,Stephen Thompson,U-DEC,3
1323,UFC 217: Bisping vs. St-Pierre,http://ufcstats.com/event-details/a25b71fe5e31fa97,Paulo Costa,Johny Hendricks,Middleweight,Paulo Costa,KO/TKOPunches,2
1324,UFC 217: Bisping vs. St-Pierre,http://ufcstats.com/event-details/a25b71fe5e31fa97,James Vick,Joe Duffy,Lightweight,James Vick,KO/TKOPunch,2
1325,UFC 217: Bisping vs. St-Pierre,http://ufcstats.com/event-details/a25b71fe5e31fa97,Walt Harris,Mark Godbeer,Heavyweight,Mark Godbeer,DQ,1
1326,UFC 217: Bisping vs. St-Pierre,http://ufcstats.com/event-details/a25b71fe5e31fa97,Corey Anderson,Ovince Saint Preux,Light Heavyweight,Ovince Saint Preux,KO/TKOKick,3
1327,UFC 217: Bisping vs. St-Pierre,http://ufcstats.com/event-details/a25b71fe5e31fa97,Mickey Gall,Randy Brown,Welterweight,Randy Brown,U-DEC,3
1328,UFC 217: Bisping vs. St-Pierre,http://ufcstats.com/event-details/a25b71fe5e31fa97,Aleksei Oleinik,Curtis Blaydes,Heavyweight,Curtis Blaydes,KO/TKO,2
1329,UFC 217: Bisping vs. St-Pierre,http://ufcstats.com/event-details/a25b71fe5e31fa97,Aiemann Zahabi,Ricardo Ramos,Bantamweight,Ricardo Ramos,KO/TKOElbow,3
1330,UFC Fight Night: Brunson vs. Machida,http://ufcstats.com/event-details/a7724f51e32e763e,Lyoto Machida,Derek Brunson,Middleweight,Derek Brunson,KO/TKOPunch,1
1331,UFC Fight Night: Brunson vs. Machida,http://ufcstats.com/event-details/a7724f51e32e763e,Demian Maia,Colby Covington,Welterweight,Colby Covington,U-DEC,3
1332,UFC Fight Night: Brunson vs. Machida,http://ufcstats.com/event-details/a7724f51e32e763e,Rob Font,Pedro Munhoz,Bantamweight,Pedro Munhoz,SUBGuillotine Choke,1
1333,UFC Fight Night: Brunson vs. Machida,http://ufcstats.com/event-details/a7724f51e32e763e,Jim Miller,Francisco Trinaldo,Lightweight,Francisco Trinaldo,U-DEC,3
1334,UFC Fight Night: Brunson vs. Machida,http://ufcstats.com/event-details/a7724f51e32e763e,Jack Hermansson,Thiago Santos,Middleweight,Thiago Santos,KO/TKOPunch,1
1335,UFC Fight Night: Brunson vs. Machida,http://ufcstats.com/event-details/a7724f51e32e763e,Marlon Vera,John Lineker,Bantamweight,John Lineker,U-DEC,3
1336,UFC Fight Night: Brunson vs. Machida,http://ufcstats.com/event-details/a7724f51e32e763e,Niko Price,Vicente Luque,Welterweight,Vicente Luque,SUBD'Arce Choke,2
1337,UFC Fight Night: Brunson vs. Machida,http://ufcstats.com/event-details/a7724f51e32e763e,Jack Marshman,Antonio Carlos Junior,Middleweight,Antonio Carlos Junior,SUBRear Naked Choke,1
1338,UFC Fight Night: Brunson vs. Machida,http://ufcstats.com/event-details/a7724f51e32e763e,Hacran Dias,Jared Gordon,Lightweight,Jared Gordon,U-DEC,3
1339,UFC Fight Night: Brunson vs. Machida,http://ufcstats.com/event-details/a7724f51e32e763e,Max Griffin,Elizeu Zaleski dos Santos,Welterweight,Elizeu Zaleski dos Santos,U-DEC,3
1340,UFC Fight Night: Brunson vs. Machida,http://ufcstats.com/event-details/a7724f51e32e763e,Jarred Brooks,Deiveson Figueiredo,Flyweight,Deiveson Figueiredo,S-DEC,3
1341,UFC Fight Night: Brunson vs. Machida,http://ufcstats.com/event-details/a7724f51e32e763e,Christian Colombo,Marcelo Golm,Heavyweight,Marcelo Golm,SUBRear Naked Choke,1
1342,UFC Fight Night: Cerrone vs. Till,http://ufcstats.com/event-details/d6b68eaf4b68b160,Donald Cerrone,Darren Till,Welterweight,Darren Till,KO/TKOPunch,1
1343,UFC Fight Night: Cerrone vs. Till,http://ufcstats.com/event-details/d6b68eaf4b68b160,Jodie Esquibel,Karolina Kowalkiewicz,Women's Strawweight,Karolina Kowalkiewicz,U-DEC,3
1344,UFC Fight Night: Cerrone vs. Till,http://ufcstats.com/event-details/d6b68eaf4b68b160,Devin Clark,Jan Blachowicz,Light Heavyweight,Jan Blachowicz,SUBRear Naked Choke,2
1345,UFC Fight Night: Cerrone vs. Till,http://ufcstats.com/event-details/d6b68eaf4b68b160,Jonathan Wilson,Oskar Piechota,Middleweight,Oskar Piechota,U-DEC,3
1346,UFC Fight Night: Cerrone vs. Till,http://ufcstats.com/event-details/d6b68eaf4b68b160,Nasrat Haqparast,Marcin Held,Lightweight,Marcin Held,U-DEC,3
1347,UFC Fight Night: Cerrone vs. Till,http://ufcstats.com/event-details/d6b68eaf4b68b160,Damian Stasiak,Brian Kelleher,Bantamweight,Brian Kelleher,KO/TKOPunch,3
1348,UFC Fight Night: Cerrone vs. Till,http://ufcstats.com/event-details/d6b68eaf4b68b160,Sam Alvey,Ramazan Emeev,Middleweight,Ramazan Emeev,U-DEC,3
1349,UFC Fight Night: Cerrone vs. Till,http://ufcstats.com/event-details/d6b68eaf4b68b160,Artem Lobov,Andre Fili,Featherweight,Andre Fili,U-DEC,3
1350,UFC Fight Night: Cerrone vs. Till,http://ufcstats.com/event-details/d6b68eaf4b68b160,Salim Touahri,Warlley Alves,Welterweight,Warlley Alves,U-DEC,3
1351,UFC Fight Night: Cerrone vs. Till,http://ufcstats.com/event-details/d6b68eaf4b68b160,Aspen Ladd,Lina Lansberg,Women's Bantamweight,Aspen Ladd,KO/TKOPunches,2
1352,UFC Fight Night: Cerrone vs. Till,http://ufcstats.com/event-details/d6b68eaf4b68b160,Josh Emmett,Felipe Arantes,Featherweight,Josh Emmett,U-DEC,3
1353,UFC 216: Ferguson vs. Lee,http://ufcstats.com/event-details/cc5834a495d1ea08,Tony Ferguson,Kevin Lee,Lightweight,Tony Ferguson,SUBTriangle Choke,3
1354,UFC 216: Ferguson vs. Lee,http://ufcstats.com/event-details/cc5834a495d1ea08,Demetrious Johnson,Ray Borg,Flyweight,Demetrious Johnson,SUBArmbar,5
1355,UFC 216: Ferguson vs. Lee,http://ufcstats.com/event-details/cc5834a495d1ea08,Fabricio Werdum,Walt Harris,Heavyweight,Fabricio Werdum,SUBArmbar,1
1356,UFC 216: Ferguson vs. Lee,http://ufcstats.com/event-details/cc5834a495d1ea08,Mara Romero Borella,Kalindra Faria,Women's Flyweight,Mara Romero Borella,SUBRear Naked Choke,1
1357,UFC 216: Ferguson vs. Lee,http://ufcstats.com/event-details/cc5834a495d1ea08,Beneil Dariush,Evan Dunham,Lightweight,Beneil Dariush,M-DEC,3
1358,UFC 216: Ferguson vs. Lee,http://ufcstats.com/event-details/cc5834a495d1ea08,Cody Stamann,Tom Duquesnoy,Bantamweight,Cody Stamann,S-DEC,3
1359,UFC 216: Ferguson vs. Lee,http://ufcstats.com/event-details/cc5834a495d1ea08,Lando Vannata,Bobby Green,Lightweight,Lando Vannata,S-DEC,3
1360,UFC 216: Ferguson vs. Lee,http://ufcstats.com/event-details/cc5834a495d1ea08,Poliana Botelho,Pearl Gonzalez,Women's Strawweight,Poliana Botelho,U-DEC,3
1361,UFC 216: Ferguson vs. Lee,http://ufcstats.com/event-details/cc5834a495d1ea08,Matt Schnell,Marco Beltran,Flyweight,Matt Schnell,U-DEC,3
1362,UFC 216: Ferguson vs. Lee,http://ufcstats.com/event-details/cc5834a495d1ea08,John Moraga,Magomed Bibulatov,Flyweight,John Moraga,KO/TKOPunch,1
1363,UFC 216: Ferguson vs. Lee,http://ufcstats.com/event-details/cc5834a495d1ea08,Brad Tavares,Thales Leites,Middleweight,Brad Tavares,U-DEC,3
1364,UFC Fight Night: Saint Preux vs. Okami,http://ufcstats.com/event-details/9211aae062b799d6,Ovince Saint Preux,Yushin Okami,Light Heavyweight,Ovince Saint Preux,SUBOther - Choke,1
1365,UFC Fight Night: Saint Preux vs. Okami,http://ufcstats.com/event-details/9211aae062b799d6,Jessica Andrade,Claudia Gadelha,Women's Strawweight,Jessica Andrade,U-DEC,3
1366,UFC Fight Night: Saint Preux vs. Okami,http://ufcstats.com/event-details/9211aae062b799d6,Dong Hyun Ma,Takanori Gomi,Lightweight,Dong Hyun Ma,KO/TKOPunch,1
1367,UFC Fight Night: Saint Preux vs. Okami,http://ufcstats.com/event-details/9211aae062b799d6,Gokhan Saki,Henrique da Silva,Light Heavyweight,Gokhan Saki,KO/TKOPunch,1
1368,UFC Fight Night: Saint Preux vs. Okami,http://ufcstats.com/event-details/9211aae062b799d6,Teruto Ishihara,Rolando Dy,Featherweight,Teruto Ishihara,U-DEC,3
1369,UFC Fight Night: Saint Preux vs. Okami,http://ufcstats.com/event-details/9211aae062b799d6,Jussier Formiga,Yuta Sasaki,Flyweight,Jussier Formiga,SUBRear Naked Choke,1
1370,UFC Fight Night: Saint Preux vs. Okami,http://ufcstats.com/event-details/9211aae062b799d6,Keita Nakamura,Alex Morono,Welterweight,Keita Nakamura,S-DEC,3
1371,UFC Fight Night: Saint Preux vs. Okami,http://ufcstats.com/event-details/9211aae062b799d6,Syuri Kondo,Chan-Mi Jeon,Women's Strawweight,Syuri Kondo,S-DEC,3
1372,UFC Fight Night: Saint Preux vs. Okami,http://ufcstats.com/event-details/9211aae062b799d6,Shinsho Anzai,Luke Jumeau,Welterweight,Shinsho Anzai,U-DEC,3
1373,UFC Fight Night: Saint Preux vs. Okami,http://ufcstats.com/event-details/9211aae062b799d6,Daichi Abe,Hyun Gyu Lim,Welterweight,Daichi Abe,U-DEC,3
1374,UFC Fight Night: Rockhold vs. Branch,http://ufcstats.com/event-details/1979c80150f630c4,Luke Rockhold,David Branch,Middleweight,Luke Rockhold,KO/TKOPunches,2
1375,UFC Fight Night: Rockhold vs. Branch,http://ufcstats.com/event-details/1979c80150f630c4,Alex Reyes,Mike Perry,Welterweight,Mike Perry,KO/TKOKnee,1
1376,UFC Fight Night: Rockhold vs. Branch,http://ufcstats.com/event-details/1979c80150f630c4,Hector Lombard,Anthony Smith,Middleweight,Anthony Smith,KO/TKOPunches,3
1377,UFC Fight Night: Rockhold vs. Branch,http://ufcstats.com/event-details/1979c80150f630c4,Jason Gonzalez,Gregor Gillespie,Lightweight,Gregor Gillespie,SUBArm Triangle,2
1378,UFC Fight Night: Rockhold vs. Branch,http://ufcstats.com/event-details/1979c80150f630c4,Sergio Moraes,Kamaru Usman,Welterweight,Kamaru Usman,KO/TKOPunch,1
1379,UFC Fight Night: Rockhold vs. Branch,http://ufcstats.com/event-details/1979c80150f630c4,Azunna Anyanwu,Justin Ledet,Heavyweight,Justin Ledet,S-DEC,3
1380,UFC Fight Night: Rockhold vs. Branch,http://ufcstats.com/event-details/1979c80150f630c4,Anthony Rocco Martin,Olivier Aubin-Mercier,Lightweight,Olivier Aubin-Mercier,S-DEC,3
1381,UFC Fight Night: Rockhold vs. Branch,http://ufcstats.com/event-details/1979c80150f630c4,Anthony Hamilton,Daniel Spitz,Heavyweight,Daniel Spitz,KO/TKOPunches,1
1382,UFC Fight Night: Rockhold vs. Branch,http://ufcstats.com/event-details/1979c80150f630c4,Krzysztof Jotko,Uriah Hall,Middleweight,Uriah Hall,KO/TKOPunches,2
1383,UFC Fight Night: Rockhold vs. Branch,http://ufcstats.com/event-details/1979c80150f630c4,Jason Saggo,Gilbert Burns,Lightweight,Gilbert Burns,KO/TKOPunch,2
